"","matrix.nrow...101.","1","2","5","10"
"75",NA,40.9099709583737,57.5767472240366,67.8571428571429,65.6024617751707
"76",NA,39.7341932961986,56.5256972606141,67.7500483652544,66.1478980081241
"77",NA,38.273068563525,55.3495007132668,67.6848453067646,66.4992213794143
"78",NA,36.8158210147823,54.1258622157881,67.4036092428581,66.5147827887951
"79",NA,35.5882649460631,52.9883570504528,67.1356104159621,67.0840407470289
"80",NA,34.3444625407166,51.9087970647331,66.6895557234086,67.3005868289502
"81",NA,32.5054106977224,50.5578183106074,66.1129336218329,67.2414758412183
"82",NA,31.2681912681913,49.4621728217999,65.6915648963363,67.7237734114673
"83",NA,30.4502617801047,48.2013081395349,64.8937707761237,68.2140326009922
"84",NA,29.2744746013307,46.3966042262619,63.9982308712959,68.1330667151427
