7,3,12,"Set number: 7","Early cutoff : 3","Longterm cutoff:  12",0.772509323069684
7,3,13,"Set number: 7","Early cutoff : 3","Longterm cutoff:  13",0.769258082744385
7,3,14,"Set number: 7","Early cutoff : 3","Longterm cutoff:  14",0.765953932191798
7,3,15,"Set number: 7","Early cutoff : 3","Longterm cutoff:  15",0.764720305087713
7,3,16,"Set number: 7","Early cutoff : 3","Longterm cutoff:  16",0.761971504829446
8,3,4,"Set number: 8","Early cutoff : 3","Longterm cutoff:  4",0.818877702622826
8,3,5,"Set number: 8","Early cutoff : 3","Longterm cutoff:  5",0.809058362566412
8,3,6,"Set number: 8","Early cutoff : 3","Longterm cutoff:  6",0.807638068094182
8,3,7,"Set number: 8","Early cutoff : 3","Longterm cutoff:  7",0.801853300085352
8,3,8,"Set number: 8","Early cutoff : 3","Longterm cutoff:  8",0.798415795267755
8,3,9,"Set number: 8","Early cutoff : 3","Longterm cutoff:  9",0.795747119985729
8,3,10,"Set number: 8","Early cutoff : 3","Longterm cutoff:  10",0.790122386319658
8,3,11,"Set number: 8","Early cutoff : 3","Longterm cutoff:  11",0.788754627794719
8,3,12,"Set number: 8","Early cutoff : 3","Longterm cutoff:  12",0.781468476339696
8,3,13,"Set number: 8","Early cutoff : 3","Longterm cutoff:  13",0.777069151948718
8,3,14,"Set number: 8","Early cutoff : 3","Longterm cutoff:  14",0.775556775228028
8,3,15,"Set number: 8","Early cutoff : 3","Longterm cutoff:  15",0.77545343422562
8,3,16,"Set number: 8","Early cutoff : 3","Longterm cutoff:  16",0.771336382779435
9,3,4,"Set number: 9","Early cutoff : 3","Longterm cutoff:  4",0.814639001784928
9,3,5,"Set number: 9","Early cutoff : 3","Longterm cutoff:  5",0.802511360052339
9,3,6,"Set number: 9","Early cutoff : 3","Longterm cutoff:  6",0.799220600832846
9,3,7,"Set number: 9","Early cutoff : 3","Longterm cutoff:  7",0.793192688389669
9,3,8,"Set number: 9","Early cutoff : 3","Longterm cutoff:  8",0.787709028212021
9,3,9,"Set number: 9","Early cutoff : 3","Longterm cutoff:  9",0.784033131272633
9,3,10,"Set number: 9","Early cutoff : 3","Longterm cutoff:  10",0.779110161694096
9,3,11,"Set number: 9","Early cutoff : 3","Longterm cutoff:  11",0.77617490325697
