"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.44",63.1225934666501,80.6837425910246,19.3162574089754,73.5775300419864,67.9502607300441,64.9689345708368,72.6041488085033,5082,2969,1825,7623,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.45",61.5948329400074,81.8480101608806,18.1519898391194,74.3032664069523,67.3548387096774,63.7764288286434,72.5298588490771,4959,3092,1715,7733,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.46",60.4024344801888,82.8640982218459,17.1359017781541,75.0231410058624,66.9235532925067,62.852194592359,72.5298588490771,4863,3188,1619,7829,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.47",59.048565395603,83.7849280270957,16.2150719729043,75.6283805281578,66.3179186719676,61.7563003377501,72.4041373792788,4754,3297,1532,7916,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.48",57.5456465035399,84.6845893310754,15.3154106689246,76.2006578947368,65.5721463449155,60.508306342075,72.1984113377907,4633,3418,1447,8001,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.49",56.0924108806359,85.6583403895004,14.3416596104996,76.9204564810083,64.8757362447924,59.3040052527905,72.0555460312018,4516,3535,1355,8093,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.5",54.75096261334,86.4415749364945,13.5584250635055,77.4828616628582,64.1630276564774,58.163776950888,71.8612492142408,4408,3643,1281,8167,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.51",53.5585641535213,87.1401354784081,12.8598645215919,78.0170074181292,63.5145087641773,57.1413426625321,71.6898108463341,4312,3739,1215,8233,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.52",52.068066078748,87.7434377646063,12.2565622353937,78.3551401869159,62.5624953361689,55.8129626670927,71.3297902737299,4192,3859,1158,8290,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.53",50.950192522668,88.4314140558848,11.5685859441152,78.9605389797883,61.9356786954552,54.841038530442,71.186924967141,4102,3949,1093,8355,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.54",49.5963234380822,89.0770533446232,10.9229466553768,79.4626865671642,61.0737228510248,53.627548416557,70.9126235784902,3993,4058,1032,8416,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.55",48.0809837287294,89.5110076206605,10.4889923793395,79.6174413821473,59.9550840238519,52.2176657853558,70.449739985142,3871,4180,991,8457,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.56",46.7519562787231,89.997883149873,10.002116850127,79.9320450201741,58.9968652037618,50.9847479207867,70.101148637065,3764,4287,945,8503,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.57",45.5347161843249,90.4212531752752,9.5787468247248,80.2012688689565,58.0890508635715,49.8436437797417,69.7697011257786,3666,4385,905,8543,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.58",44.2429511861881,91.0245554614733,8.97544453852667,80.7709750566893,57.1703715592649,48.6425957284099,69.5011143493914,3562,4489,848,8600,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.59",43.1623400819774,91.4267569856054,8.57324301439458,81.0968494749125,56.3391699092088,47.6170900819425,69.2210983484771,3475,4576,810,8638,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.6",41.7960501801019,91.7760372565622,8.22396274343776,81.240946402704,55.1956040351021,46.2912012325978,68.7810732041831,3365,4686,777,8671,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.61",40.6036517202832,92.2417442845047,7.75825571549534,81.6841579210395,54.2437567410603,45.1444511959344,68.4839133664781,3269,4782,733,8715,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.62",39.3615699913054,92.5592718035563,7.44072819644369,81.8440082644628,53.1577623081439,43.9211664264331,68.083890508029,3169,4882,703,8745,2,1,6,2880,"longTermPlayer"
