"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  9 ; prob =  0.07",99.6373955541542,1.11131864026896,98.8886813597311,37.3765450351884,54.3609151900912,74.7380620136704,37.7631810451,6320,23,10589,119,3,8,14,2880
"long_cut =  9 ; prob =  0.08",99.5900993220873,1.27007844602167,98.7299215539783,37.4030434010303,54.3818870523416,74.7379380516315,37.8452876664125,6317,26,10572,136,3,8,14,2880
"long_cut =  9 ; prob =  0.09",99.5428030900205,1.54090399701158,98.4590960029884,37.4562496292341,54.4310344827586,74.7590518364157,37.9977713917072,6314,29,10543,165,3,8,14,2880
"long_cut =  9 ; prob =  0.1",99.4955068579537,1.80239073589839,98.1976092641016,37.5074289789611,54.4779662480038,74.778425517797,38.1443903583368,6311,32,10515,193,3,8,14,2880
"long_cut =  9 ; prob =  0.11",99.40091439382,3.46469929025028,96.5353007097497,37.8860713856508,54.8618664346313,75.034512305422,39.1531288487479,6305,38,10337,371,3,8,14,2880
"long_cut =  9 ; prob =  0.12",99.3693835724421,4.59469555472544,95.4053044452746,38.1560627156608,55.1395328492695,75.2309565300422,39.8510351299044,6303,40,10216,492,3,8,14,2880
"long_cut =  9 ; prob =  0.13",99.1959640548636,5.8087411281285,94.1912588718715,38.4173891806081,55.3848862285991,75.3532934131736,40.5489414110609,6292,51,10086,622,3,8,14,2880
"long_cut =  9 ; prob =  0.14",98.770297966262,7.98468434815091,92.0153156518491,38.8695867973694,55.7855839009839,75.5001205109665,41.7570816960882,6265,78,9853,855,3,8,14,2880
"long_cut =  9 ; prob =  0.15",98.5022859845499,8.87187149794546,91.1281285020545,39.0353617393477,55.9130162423375,75.4990574701532,42.2145328719723,6248,95,9758,950,3,8,14,2880
"long_cut =  9 ; prob =  0.16",98.2342740028378,9.43220022413149,90.5677997758685,39.1173331659238,55.9536637931034,75.4340088617709,42.4667174945751,6231,112,9698,1010,3,8,14,2880
"long_cut =  9 ; prob =  0.17",97.8874349676809,10.3287261860291,89.6712738139709,39.2701283916261,56.0530829647016,75.3830464026419,42.9007096357985,6209,134,9602,1106,3,8,14,2880
"long_cut =  9 ; prob =  0.18",96.9257449156551,14.8580500560329,85.1419499439671,40.275139207337,56.904850055535,75.6453478357162,45.3873673098352,6148,195,9117,1591,3,8,14,2880
"long_cut =  9 ; prob =  0.19",94.3875137947344,23.608516996638,76.391483003362,42.260182113362,58.381277425646,75.7100584233289,49.9384200340156,5987,356,8180,2528,3,8,14,2880
"long_cut =  9 ; prob =  0.2",92.2907141731042,29.7627941725812,70.2372058274187,43.7682242990654,59.3772187848666,75.5413322321728,53.0232830919008,5854,489,7521,3187,3,8,14,2880
"long_cut =  9 ; prob =  0.21",91.1871354248778,32.8819574150168,67.1180425849832,44.5917816667952,59.8943771357565,75.4244581801111,54.5715793795085,5784,559,7187,3521,3,8,14,2880
"long_cut =  9 ; prob =  0.22",90.0047296232067,34.9551737019051,65.0448262980949,45.0449739624428,60.0410159331125,75.0275981706355,55.4336989032901,5709,634,6965,3743,3,8,14,2880
"long_cut =  9 ; prob =  0.23",88.7907930001576,36.89764661935,63.10235338065,45.4596819759464,60.1323937646808,74.5742962315617,56.2019822884288,5632,711,6757,3951,3,8,14,2880
"long_cut =  9 ; prob =  0.24",87.5137947343528,39.960776989167,60.039223010833,46.3355592654424,60.5905146537139,74.3065967016492,57.6505776787285,5551,792,6429,4279,3,8,14,2880
"long_cut =  9 ; prob =  0.25",85.3696988806558,49.0381023533807,50.9618976466193,49.8068432671082,62.9102526866105,74.7020196446309,62.5535159228198,5415,928,5457,5251,3,8,14,2880
"long_cut =  9 ; prob =  0.26",83.194072205581,58.1060889054912,41.8939110945088,54.0510089111953,65.5283745188129,75.0960580617618,67.4388598909155,5277,1066,4486,6222,3,8,14,2880
"long_cut =  9 ; prob =  0.27",81.2076304587735,63.2424355621965,36.7575644378035,56.6853747111258,66.7660401814647,74.7409965466206,69.9255175649522,5151,1192,3936,6772,3,8,14,2880
"long_cut =  9 ; prob =  0.28",79.2842503547217,67.0153156518491,32.9846843481509,58.7431374839388,67.4852388620505,74.1019066984941,71.5793795085332,5029,1314,3532,7176,3,8,14,2880
"long_cut =  9 ; prob =  0.29",77.6446476430711,69.5087784833769,30.4912215166231,60.1343101343101,67.7767838711897,73.3716703414576,72.5353351709577,4925,1418,3265,7443,3,8,14,2880
"long_cut =  9 ; prob =  0.3",76.2888223238215,71.6193500186776,28.3806499813224,61.4242193450114,68.0542859151958,72.7669172932331,73.356401384083,4839,1504,3039,7669,3,8,14,2880
"long_cut =  9 ; prob =  0.31",75.0591202900836,73.5898393724318,26.4101606275682,62.7355382790882,68.3462532299742,72.2217165741331,74.1364142865521,4761,1582,2828,7880,3,8,14,2880
"long_cut =  9 ; prob =  0.32",73.6402333280782,75.3361972357116,24.6638027642884,63.8812910284464,68.4145001830831,71.4569820095459,74.7052958770747,4671,1672,2641,8067,3,8,14,2880
"long_cut =  9 ; prob =  0.33",72.4105312943402,76.8023907358984,23.1976092641016,64.9003815175922,68.4500745156483,70.7725969983667,75.1686118116239,4593,1750,2484,8224,3,8,14,2880
