"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.63",9.98851894374283,98.4044550118884,1.59554498811163,25.4385964912281,14.3446001648805,11.3695765812859,93.8349255325461,87,784,255,15727,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.64",9.41446613088404,98.46076836441,1.53923163559004,25,13.6780650542118,10.7555089192025,93.8586601791966,82,789,246,15736,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.65",8.49598163030999,98.5421098736078,1.45789012639219,24.1042345276873,12.5636672325976,9.7599577947771,93.8883284875096,74,797,233,15749,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.66",8.15154994259472,98.6297084219747,1.37029157802527,24.4827586206897,12.2308354866494,9.40646528881823,93.9535987657984,71,800,219,15763,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.67",7.92192881745121,98.6735076961582,1.32649230384182,24.5551601423488,11.9791666666667,9.16334661354582,93.9832670741114,69,802,212,15770,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.68",7.80711825487945,98.7423351270179,1.2576648729821,25.2788104089219,11.9298245614035,9.05941913136158,94.0426036907376,68,803,201,15781,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.69",7.46268656716418,98.7861344012014,1.21386559879865,25.0965250965251,11.5044247787611,8.68287469943895,94.066338337388,65,806,194,15788,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.7",7.11825487944891,98.8987611062445,1.10123889375547,26.0504201680672,11.1812443642922,8.32885545405696,94.1553432623272,62,809,176,15806,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.71",6.77382319173364,98.9801026154424,1.01989738455762,26.5765765765766,10.7959743824337,7.96006475984889,94.2146798789533,59,812,163,15819,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.72",6.54420206659013,99.1177574771618,0.882242522838195,28.7878787878788,10.6641721234799,7.74035850081477,94.3333531122055,57,814,141,15841,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.73",6.31458094144661,99.1928419471906,0.807158052809409,29.8913043478261,10.4265402843602,7.49727371864777,94.3926897288317,55,816,129,15853,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.74",5.97014925373134,99.2554123388812,0.744587661118756,30.4093567251462,9.98080614203455,7.11354309165527,94.43422536047,52,819,119,15863,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.75",5.85533869115959,99.3054686522338,0.694531347766236,31.4814814814815,9.87415295256534,6.99396599012617,94.4757609921082,51,820,111,15871,2,8,6,2880,"spender"
