"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8867769564707,70.873418680403,85.8821369561227,54.8867769564707,9356,0,7690,0,3,5
"long_cut =  7 ; prob =  0.22",92.6232905097389,27.919559003675,72.080440996325,48.7069591747784,63.8419423946679,78.4724497916764,55.4153213971236,6705,534,7061,2735,3,5
"long_cut =  7 ; prob =  0.23",91.0208592347009,32.7582686810943,67.2417313189057,50.0075895567699,64.5505755571883,78.1947213519415,57.5168770179043,6589,650,6587,3209,3,5
"long_cut =  7 ; prob =  0.24",90.1505732836027,35.1980400163332,64.8019599836668,50.6913158303558,64.893352558047,78.0062156347119,58.5500440270032,6526,713,6348,3448,3,5
"long_cut =  7 ; prob =  0.25",89.0868904544827,37.209064924459,62.790935075541,51.1825396825397,65.0133575281012,77.5940899027818,59.2544760786616,6449,790,6151,3645,3,5
"long_cut =  7 ; prob =  0.26",87.7331123083299,41.1188240097999,58.8811759902001,52.4053139697995,65.6162826738299,77.3097991479002,60.9275022013502,6351,888,5768,4028,3,5
"long_cut =  7 ; prob =  0.27",86.1583091587236,48.1523070641078,51.8476929358922,55.1166489925769,67.2271624898949,77.4359356376639,64.3029057822131,6237,1002,5079,4717,3,5
"long_cut =  7 ; prob =  0.28",84.2381544412212,55.0632911392405,44.9367088607595,58.0761904761905,68.7524663171543,77.2759529602595,67.4611094804814,6098,1141,4402,5394,3,5
"long_cut =  7 ; prob =  0.29",82.3318137864346,60.4940792160065,39.5059207839935,60.6307222787386,69.8342023551468,76.8318465425669,69.7739947167596,5960,1279,3870,5926,3,5
"long_cut =  7 ; prob =  0.3",80.9365934521343,63.5667619436505,36.4332380563495,62.1446754348748,70.3065938681226,76.3208628595248,70.9480481361902,5859,1380,3569,6227,3,5
"long_cut =  7 ; prob =  0.31",79.6104434314132,66.4148632094733,33.5851367905267,63.6584557605214,70.7463785907194,75.8109921334421,72.0223070149692,5763,1476,3290,6506,3,5
"long_cut =  7 ; prob =  0.32",78.3257355988396,68.5381788485096,31.4618211514904,64.7851919561243,70.9148896254143,75.1829850429617,72.6973877311418,5670,1569,3082,6714,3,5
"long_cut =  7 ; prob =  0.33",77.1239121425611,70.7431604736627,29.2568395263373,66.0788258965558,71.1754207037226,74.629060286058,73.4546521866745,5583,1656,2866,6930,3,5
"long_cut =  7 ; prob =  0.34",75.8668324354193,72.4479379338506,27.5520620661495,67.0492003418386,71.1860012961763,73.9225240261663,73.9007924860581,5492,1747,2699,7097,3,5
"long_cut =  7 ; prob =  0.35",74.5821246028457,74.1731318905676,25.8268681094324,68.0918148568546,71.1893459915612,73.1869323573268,74.3469327854417,5399,1840,2530,7266,3,5
"long_cut =  7 ; prob =  0.36",73.7256527144633,75.6227031441405,24.3772968558595,69.0873786407767,71.3311948676824,72.7488345464955,74.816554153214,5337,1902,2388,7408,3,5
"long_cut =  7 ; prob =  0.37",72.6205276971957,76.6843609636586,23.3156390363414,69.7122397560005,71.1366711772666,72.0196180507987,74.9574405635456,5257,1982,2284,7512,3,5
"long_cut =  7 ; prob =  0.38",71.4877745544965,77.7562270314414,22.2437729685586,70.3698667391896,70.9244158158021,71.2613605067475,75.0924567067802,5175,2064,2179,7617,3,5
"long_cut =  7 ; prob =  0.39",70.3964635999448,78.8485095957534,21.1514904042466,71.09375,70.7433886305268,70.5348244934116,75.2568241855004,5096,2143,2072,7724,3,5
"long_cut =  7 ; prob =  0.4",69.5952479624258,79.9714169048591,20.0285830951409,71.9714285714286,70.7633963059204,70.0578484814774,75.5620780745524,5038,2201,1962,7834,3,5
"long_cut =  7 ; prob =  0.41",68.5177510705899,80.8493262556145,19.1506737443855,72.5570509069631,70.4795737122558,69.2892266428252,75.6090402113296,4960,2279,1876,7920,3,5
"long_cut =  7 ; prob =  0.42",67.4816963669015,81.7476521028991,18.2523478971009,73.205454817923,70.2271420356527,68.5537062505263,75.6853536835926,4885,2354,1788,8008,3,5
"long_cut =  7 ; prob =  0.43",66.279872910623,82.5949367088608,17.4050632911392,73.7813316930647,69.8297191093,67.6556022448462,75.661872615204,4798,2441,1705,8091,3,5
"long_cut =  7 ; prob =  0.44",65.3543307086614,83.4422213148224,16.5577786851776,74.4687549189359,69.6144791053561,66.9942507575972,75.7557968887584,4731,2508,1622,8174,3,5
"long_cut =  7 ; prob =  0.45",64.3320900676889,84.289505920784,15.710494079216,75.161394448031,69.3263863044287,66.2408966772872,75.8086292926328,4657,2582,1539,8257,3,5
"long_cut =  7 ; prob =  0.46",63.5999447437491,85.1061657819518,14.8938342180482,75.9360052779152,69.2226732822132,65.7357434535538,75.9671265042559,4604,2635,1459,8337,3,5
"long_cut =  7 ; prob =  0.47",62.3981212874706,85.8922008983258,14.1077991016742,76.5723003898966,68.7623687014766,64.7970162100129,75.9084238332844,4517,2722,1382,8414,3,5
"long_cut =  7 ; prob =  0.48",61.5140212736566,86.5455287872601,13.4544712127399,77.1616704210709,68.4550345887779,64.1143778616062,75.9084238332844,4453,2786,1318,8478,3,5
"long_cut =  7 ; prob =  0.49",60.6299212598425,87.106982441813,12.893017558187,77.6539278131635,68.0940190830812,63.4101941747573,75.85559142941,4389,2850,1263,8533,3,5
"long_cut =  7 ; prob =  0.5",59.5386103052908,87.7398938342181,12.2601061657819,78.2072219197968,67.6078431372549,62.5235732729857,75.7557968887584,4310,2929,1201,8595,3,5
"long_cut =  7 ; prob =  0.51",58.3229727862964,88.148223764802,11.851776235198,78.4321010588891,66.899065124386,61.4752904860363,75.4740240680951,4222,3017,1161,8635,3,5
"long_cut =  7 ; prob =  0.52",57.4526868351982,88.6382196815026,11.3617803184973,78.8884673748103,66.4854927663656,60.7543531611546,75.3859700616378,4159,3080,1113,8683,3,5
"long_cut =  7 ; prob =  0.53",56.6790993231109,89.0465496120866,10.9534503879134,79.2697063369397,66.0974627466774,60.1048869096449,75.2920457880834,4103,3136,1073,8723,3,5
"long_cut =  7 ; prob =  0.54",55.5601602431275,89.5467537770519,10.4532462229481,79.7066983749505,65.4782254782255,59.1435797894242,75.1041972409745,4022,3217,1024,8772,3,5
"long_cut =  7 ; prob =  0.55",54.717502417461,90.0163331972233,9.98366680277665,80.1984207329419,65.0517326326162,58.4304469685794,75.0161432345172,3961,3278,978,8818,3,5
"long_cut =  7 ; prob =  0.56",53.8472164663628,90.4552878726011,9.54471212739893,80.6538381957376,64.5791915175613,57.6814939773299,74.8987378925741,3898,3341,935,8861,3,5
"long_cut =  7 ; prob =  0.57",52.8111617626744,90.8738260514496,9.12617394855043,81.0472758108968,63.9511542321847,56.7665488670448,74.6991488112709,3823,3416,894,8902,3,5
"long_cut =  7 ; prob =  0.58",51.7889211217019,91.2106982441813,8.7893017558187,81.3232104121475,63.279601654148,55.8452005005065,74.4584678602876,3749,3490,861,8935,3,5
"long_cut =  7 ; prob =  0.59",50.9462632960354,91.5884034299714,8.41159657002858,81.7375886524823,62.7691260318271,55.0974064778296,74.317581449956,3688,3551,824,8972,3,5
"long_cut =  7 ; prob =  0.6",49.8687664041995,92.1090240914659,7.89097590853409,82.363677846224,62.1235587678541,54.140796064669,74.1590842383328,3610,3629,773,9023,3,5
"long_cut =  7 ; prob =  0.61",48.6807570106368,92.3744385463454,7.62556145365455,82.5099508311871,61.23370981755,53.0291630300659,73.8068682125037,3524,3715,747,9049,3,5
"long_cut =  7 ; prob =  0.62",47.5756319933692,92.7011024908126,7.29889750918742,82.8083673960086,60.431654676259,52.0006039559112,73.5250953918403,3444,3795,715,9081,3,5
"long_cut =  7 ; prob =  0.63",46.5810194778284,93.0481829318089,6.9518170681911,83.1976313841599,59.7236981934113,51.0769790057257,73.3020252421485,3372,3867,681,9115,3,5
"long_cut =  7 ; prob =  0.64",45.5587788368559,93.374846876276,6.62515312372397,83.5571319989866,58.9665653495441,50.1170106069355,73.0554740240681,3298,3941,649,9147,3,5
"long_cut =  7 ; prob =  0.65",44.7023069484735,93.6708860759494,6.32911392405063,83.9211618257261,58.3325822442542,49.3112275996587,72.861755209862,3236,4003,620,9176,3,5
"long_cut =  7 ; prob =  0.66",43.6662522447852,93.8954675377705,6.10453246222948,84.0915137004523,57.4831787597745,48.3111722451475,72.5506310537129,3161,4078,598,9198,3,5
"long_cut =  7 ; prob =  0.67",42.6854537919602,94.1915067374439,5.80849326255615,84.4493030882755,56.7076527803267,47.3708416372835,72.3040798356325,3090,4149,569,9227,3,5
"long_cut =  7 ; prob =  0.68",42.0223787815997,94.3548387096774,5.64516129032258,84.6175243393602,56.1565442126638,46.7266750637461,72.1162312885236,3042,4197,553,9243,3,5
"long_cut =  7 ; prob =  0.69",40.9586959524796,94.6917109024091,5.30828909759086,85.0789096126255,55.2965311450951,45.6983446872784,71.8579395362489,2965,4274,520,9276,3,5
"long_cut =  7 ; prob =  0.7",40.0607818759497,94.8550428746427,5.14495712535729,85.1938895417156,54.4959128065395,44.8084054388134,71.5702964484884,2900,4339,504,9292,3,5
"long_cut =  7 ; prob =  0.71",39.1766818621357,95.1306655777869,4.86933442221314,85.6021732568669,53.7528430629265,43.9431032879854,71.3530965658938,2836,4403,477,9319,3,5
"long_cut =  7 ; prob =  0.72",38.168255283879,95.3756635361372,4.6243364638628,85.9141791044776,52.8550932568149,42.941066766132,71.0654534781333,2763,4476,453,9343,3,5
"long_cut =  7 ; prob =  0.73",37.2427130819174,95.6104532462229,4.38954675377705,86.2444017914267,52.0212252773758,42.0173305903622,70.8071617258585,2696,4543,430,9366,3,5
"long_cut =  7 ; prob =  0.74",36.1375880646498,95.8146182115149,4.1853817884851,86.4507600793126,50.9693132001948,40.8980051278844,70.4549457000293,2616,4623,410,9386,3,5
"long_cut =  7 ; prob =  0.75",35.2949302389833,95.9473254389547,4.05267456104532,86.5514905149052,50.1422824060445,40.0369813212987,70.173172879366,2555,4684,397,9399,3,5
"long_cut =  7 ; prob =  0.76",34.3555739743058,96.141282155982,3.85871784401797,86.8062827225131,49.2280285035629,39.077967380032,69.8855297916055,2487,4752,378,9418,3,5
"long_cut =  7 ; prob =  0.77",33.3747755214809,96.2841976316864,3.71580236831359,86.9064748201439,48.2283661044016,38.0640282329216,69.5509245670678,2416,4823,364,9432,3,5
"long_cut =  7 ; prob =  0.78",32.4630473822351,96.5189873417722,3.48101265822784,87.3281308063917,47.3313192346425,37.1283217998547,69.2985030818902,2350,4889,341,9455,3,5
"long_cut =  7 ; prob =  0.79",31.2335958005249,96.6619028174765,3.33809718252348,87.3647604327666,46.0160781520301,35.8388283033223,68.8582330496038,2261,4978,327,9469,3,5
"long_cut =  7 ; prob =  0.8",30.2666114104158,96.7639853001225,3.2360146998775,87.3604465709729,44.957422796758,34.8175692855327,68.5060170237746,2191,5048,317,9479,3,5
"long_cut =  7 ; prob =  0.81",29.4792098356127,96.8864842792977,3.11351572070233,87.4948749487495,44.1000206654267,33.9863035515209,68.2418550044027,2134,5105,305,9491,3,5
"long_cut =  7 ; prob =  0.82",28.2221301284708,97.1110657411188,2.88893425888117,87.8331900257954,42.7182435964454,32.6545617287897,67.8368065746992,2043,5196,283,9513,3,5
"long_cut =  7 ; prob =  0.83",27.0341207349081,97.2539812168232,2.74601878317681,87.9155435759209,41.3523507659799,31.3802834968892,67.4141473437041,1957,5282,269,9527,3,5
"long_cut =  7 ; prob =  0.84",26.3157894736842,97.3764801959984,2.62351980400163,88.1128584643848,40.5276034464419,30.6092936564047,67.179336659818,1905,5334,257,9539,3,5
"long_cut =  7 ; prob =  0.85",25.3073628954275,97.4581461821151,2.54185381788485,88.0345987506007,39.31330472103,29.5131617102168,66.7977692985031,1832,5407,249,9547,3,5
"long_cut =  7 ; prob =  0.86",24.464705069761,97.5500204164965,2.44997958350347,88.0656389855793,38.2918918918919,28.5949559208189,66.4925154094511,1771,5468,240,9556,3,5
"long_cut =  7 ; prob =  0.87",23.483906616936,97.6929358922009,2.30706410779911,88.2658359293873,37.0976541189307,27.5241240852276,66.1579101849134,1700,5539,226,9570,3,5
"long_cut =  7 ; prob =  0.88",22.4616659759635,97.8154348713761,2.18456512862393,88.3695652173913,35.8189227888534,26.3995324068061,65.7939536248899,1626,5613,214,9582,3,5
"long_cut =  7 ; prob =  0.89",21.3289128332643,97.9277256022867,2.07227439771335,88.3800801373784,34.3645671043846,25.1441227241638,65.3771646609921,1544,5695,203,9593,3,5
"long_cut =  7 ; prob =  0.9",20.196159690565,98.0502245814618,1.94977541853818,88.4452510586812,32.8834907782276,23.8818648110033,64.9662459641914,1462,5777,191,9605,3,5
"long_cut =  7 ; prob =  0.91",19.0081502970023,98.1625153123724,1.8374846876276,88.4318766066838,31.2905059693007,22.5485055060304,64.5259759319049,1376,5863,180,9616,3,5
"long_cut =  7 ; prob =  0.92",17.972095593314,98.274806043283,1.72519395671703,88.5034013605442,29.8771385922609,21.3797410109775,64.1502788376871,1301,5938,169,9627,3,5
"long_cut =  7 ; prob =  0.93",16.3144080674126,98.3768885259289,1.62311147407105,88.134328358209,27.5323464273225,19.4910219170848,63.5045494570003,1181,6058,159,9637,3,5
"long_cut =  7 ; prob =  0.94",14.8363033568172,98.5912617394855,1.4087382605145,88.6138613861386,25.417110401136,17.8003182179793,62.9997064866451,1074,6165,138,9658,3,5
"long_cut =  7 ; prob =  0.95",13.703550214118,98.6933442221315,1.30665577786852,88.5714285714286,23.7348965187223,16.4915547280223,62.5770472556501,992,6247,128,9668,3,5
"long_cut =  7 ; prob =  0.96",11.7833954966156,98.9383421804818,1.06165781951817,89.1327063740857,20.8150317227916,14.2580149099054,61.9019665394775,853,6386,104,9692,3,5
"long_cut =  7 ; prob =  0.97",9.87705484182898,99.1322988975092,0.867701102490814,89.375,17.7882821246424,12.0143836537169,61.2034047549163,715,6524,85,9711,3,5
"long_cut =  7 ; prob =  0.98",8.10885481420086,99.2752143732136,0.724785626786439,89.209726443769,14.8664049639103,9.91085297494428,60.5341943058409,587,6652,71,9725,3,5
"long_cut =  7 ; prob =  0.99",5.76046415250725,99.4895875867701,0.510412413229888,89.2933618843683,10.8227355307553,7.08629303606022,59.6595245083651,417,6822,50,9746,3,5
"long_cut =  7 ; prob =  1",0,100,0,NA,NA,NA,57.50513648371,0,7239,0,9796,3,5
"long_cut =  7 ; prob =  random_rate",41.6857412144877,0.591482180085377,40.8517819914623,42.9344057689641,42.3008607733297,198.244806197351,51.7371428571429,3096,4331,4115,5958,3,5
"long_cut =  7 ; prob =  random_50",49.8720883263767,0.505906879777623,49.4093120222377,42.6678954037553,45.9895703998013,209.79968220063,50.2857142857143,3704,3723,4977,5096,3,5
"long_cut =  8 ; prob =  0",100,0,100,39.4997945165267,56.6306131896806,76.5502332461031,39.4997945165267,6728,0,10305,0,3,5
"long_cut =  8 ; prob =  0.01",100,0,100,39.4997945165267,56.6306131896806,76.5502332461031,39.4997945165267,6728,0,10305,0,3,5
"long_cut =  8 ; prob =  0.02",99.9851367419738,0,100,39.4962423673086,56.6245791245791,76.5405971236119,39.4939235601479,6727,1,10305,0,3,5
"long_cut =  8 ; prob =  0.03",99.9851367419738,0,100,39.4962423673086,56.6245791245791,76.5405971236119,39.4939235601479,6727,1,10305,0,3,5
"long_cut =  8 ; prob =  0.04",99.9405469678954,0.135856380397865,99.8641436196021,39.5180722891566,56.6398517457777,76.5360712090514,39.5585040803147,6724,4,10291,14,3,5
"long_cut =  8 ; prob =  0.05",99.8662306777646,0.426977195536147,99.5730228044638,39.5700824499411,56.6812890163658,76.5401439897931,39.7052779897845,6719,9,10261,44,3,5
"long_cut =  8 ; prob =  0.06",99.8216409036861,0.970402717127608,99.0295972828724,39.6903256308729,56.7973275825616,76.6089475965597,40.0164386778606,6716,12,10205,100,3,5
"long_cut =  8 ; prob =  0.07",99.7473246135553,1.15477923338185,98.8452207666181,39.7171095460733,56.8126984126984,76.5938505786482,40.0986320671637,6711,17,10186,119,3,5
"long_cut =  8 ; prob =  0.08",99.628418549346,1.25181950509461,98.7481804949054,39.7120682504888,56.788240776041,76.5339910027174,40.1103739799213,6703,25,10176,129,3,5
"long_cut =  8 ; prob =  0.09",99.5838287752675,1.35856380397865,98.6414361960213,39.7272457752742,56.7965074386471,76.5242022066382,40.1573416309517,6700,28,10165,140,3,5
"long_cut =  8 ; prob =  0.1",99.4351961950059,2.90150412421155,97.0984958757884,40.0694777192142,57.1209016393443,76.706108970831,41.032114131392,6690,38,10006,299,3,5
"long_cut =  8 ; prob =  0.11",99.3608799048751,4.64822901504124,95.3517709849588,40.4881594088789,57.5325960669564,76.9753356516132,42.059531497681,6685,43,9826,479,3,5
"long_cut =  8 ; prob =  0.12",99.2122473246136,5.47307132459971,94.5269286754003,40.6615497076023,57.6823366747321,77.028711225997,42.4998532260905,6675,53,9741,564,3,5
"long_cut =  8 ; prob =  0.13",99.063614744352,6.55992236778263,93.4400776322174,40.9046274702344,57.901138041873,77.1304911354905,43.0986907767275,6665,63,9629,676,3,5
"long_cut =  8 ; prob =  0.14",98.7217598097503,7.90878214459,92.09121785541,41.1728242003471,58.1102362204724,77.1536102592696,43.7797217166676,6642,86,9490,815,3,5
"long_cut =  8 ; prob =  0.15",98.3947681331748,8.51043182920912,91.4895681707909,41.2512462612164,58.1313663505444,77.048417132216,44.0145599718194,6620,108,9428,877,3,5
"long_cut =  8 ; prob =  0.16",97.94887039239,10.2862688015526,89.7137311984473,41.6166719292706,58.4142179674689,77.0814326151543,44.9128162977749,6590,138,9245,1060,3,5
"long_cut =  8 ; prob =  0.17",97.1611177170036,15.0218340611354,84.9781659388646,42.7422518634759,59.3679048224503,77.441595981614,47.4666823225503,6537,191,8757,1548,3,5
"long_cut =  8 ; prob =  0.18",96.1504161712247,18.4667637069384,81.5332362930616,43.5007733171945,59.9009213389509,77.4118660699327,49.1516468032643,6469,259,8402,1903,3,5
"long_cut =  8 ; prob =  0.19",95.3478002378121,20.8830664725861,79.1169335274139,44.0348709500275,60.2460555972953,77.3264223722276,50.2964832971291,6415,313,8153,2152,3,5
"long_cut =  8 ; prob =  0.2",93.1034482758621,26.5599223677826,73.4400776322174,45.2862926547137,60.9338521400778,76.8702140192421,52.8444783655257,6264,464,7568,2737,3,5
"long_cut =  8 ; prob =  0.21",91.4684898929845,31.7903930131004,68.2096069868996,46.6813320185087,61.8150770930641,76.7427360019953,55.3631186520284,6154,574,7029,3276,3,5
"long_cut =  8 ; prob =  0.22",90.3983353151011,34.517224648229,65.482775351771,47.4045206547155,62.1944984149709,76.5185446127523,56.5901485351964,6082,646,6748,3557,3,5
"long_cut =  8 ; prob =  0.23",89.461950059453,36.27365356623,63.72634643377,47.8229779119657,62.3278450864658,76.1937313281685,57.2829213878941,6019,709,6567,3738,3,5
"long_cut =  8 ; prob =  0.24",88.3620689655172,38.5735080058224,61.4264919941776,48.4317718940937,62.5690680418881,75.8542373746395,58.2398872776375,5945,783,6330,3975,3,5
"long_cut =  8 ; prob =  0.25",86.2663495838288,47.4915089762251,52.5084910237749,51.7521176995096,64.6937524382768,76.1140399192173,62.8074913403393,5804,924,5411,4894,3,5
"long_cut =  8 ; prob =  0.26",84.0368608799049,55.992236778263,44.007763221737,55.4912160172735,66.844003073831,76.1974070779763,67.0698056713439,5654,1074,4535,5770,3,5
"long_cut =  8 ; prob =  0.27",82.3870392390012,60.6113537117904,39.3886462882096,57.7275567590085,67.887323943662,75.9023936024538,69.2127047496037,5543,1185,4059,6246,3,5
"long_cut =  8 ; prob =  0.28",80.8858501783591,64.1145075206211,35.8854924793789,59.5404814004376,68.5908747164104,75.4743148785088,70.7391534080902,5442,1286,3698,6607,3,5
"long_cut =  8 ; prob =  0.29",79.4887039239001,66.9092673459486,33.0907326540514,61.0641699018041,69.0688363683327,74.9649565461172,71.8781189455762,5348,1380,3410,6895,3,5
"long_cut =  8 ; prob =  0.3",77.987514863258,69.0053372149442,30.9946627850558,62.160881412155,69.1805656272661,74.208695160241,72.5532789291375,5247,1481,3194,7111,3,5
"long_cut =  8 ; prob =  0.31",76.5011890606421,71.1305191654537,28.8694808345463,63.3710908643191,69.3198653198653,73.4572129930924,73.2519227382141,5147,1581,2975,7330,3,5
"long_cut =  8 ; prob =  0.32",75.3121284185493,72.9451722464823,27.0548277535177,64.506683640993,69.4918740999794,72.8708257830702,73.880115070745,5067,1661,2788,7517,3,5
"long_cut =  8 ; prob =  0.33",74.1825208085612,74.3619602134886,25.6380397865114,65.3871348093803,69.5076944502472,72.2391084093212,74.2910820172606,4991,1737,2642,7663,3,5
"long_cut =  8 ; prob =  0.34",72.8894173602854,75.7593401261524,24.2406598738476,66.2523642258849,69.4125973106865,71.4577140525733,74.6257265308519,4904,1824,2498,7807,3,5
"long_cut =  8 ; prob =  0.35",71.6706302021403,76.9820475497331,23.0179524502669,67.0280789546845,69.271656371211,70.6913739517973,74.8840486115188,4822,1906,2372,7933,3,5
"long_cut =  8 ; prob =  0.36",70.5112960760999,78.2823871906841,21.7176128093159,67.9461472357491,69.2049598832969,69.982887826754,75.2128221687313,4744,1984,2238,8067,3,5
"long_cut =  8 ; prob =  0.37",69.4857312722949,79.3789422610383,20.6210577389617,68.75,69.1159077468953,69.3373279544376,75.4711442493982,4675,2053,2125,8180,3,5
"long_cut =  8 ; prob =  0.38",68.2520808561237,80.3590490053372,19.6409509946628,69.4074969770254,68.8249400479616,68.4800763540921,75.5768214642165,4592,2136,2024,8281,3,5
"long_cut =  8 ; prob =  0.39",67.2265160523187,81.3682678311499,18.6317321688501,70.2002172900823,68.6811935312429,67.8009293958927,75.7823049374743,4523,2205,1920,8385,3,5
"long_cut =  8 ; prob =  0.4",65.9334126040428,82.3774866569626,17.6225133430374,70.9532949456174,68.3513097072419,66.8797491255578,75.8821111959138,4436,2292,1816,8489,3,5
"long_cut =  8 ; prob =  0.41",64.8929845422117,83.3478893740902,16.6521106259098,71.7855968431437,68.1654957064793,66.1635448869491,76.0582398872776,4366,2362,1716,8589,3,5
"long_cut =  8 ; prob =  0.42",63.6444708680143,84.0659873847647,15.9340126152353,72.2822417285618,67.6889029402466,65.2028261664027,75.9995303234897,4282,2446,1642,8663,3,5
"long_cut =  8 ; prob =  0.43",62.8567181926278,84.7258612324114,15.2741387675886,72.8760985697053,67.4966084111404,64.6339599572062,76.0875946691716,4229,2499,1574,8731,3,5
"long_cut =  8 ; prob =  0.44",61.9649227110583,85.5118874332848,14.4881125667152,73.6312257152949,67.2962066182405,63.9927549579419,76.2108847531263,4169,2559,1493,8812,3,5
"long_cut =  8 ; prob =  0.45",60.8799048751486,86.2299854439593,13.7700145560408,74.2701722574796,66.9117046475537,63.1572455052888,76.2167557095051,4096,2632,1419,8886,3,5
"long_cut =  8 ; prob =  0.46",59.884066587396,86.6860747210092,13.3139252789908,74.5972967968895,66.4358149888697,62.3433293101847,76.0993365819292,4029,2699,1372,8933,3,5
"long_cut =  8 ; prob =  0.47",58.7841854934602,87.2100921882581,12.7899078117419,75.0047411340793,65.9111740688276,61.4416653720677,75.9819174543533,3955,2773,1318,8987,3,5
"long_cut =  8 ; prob =  0.48",57.7883472057075,87.627365356623,12.372634643377,75.3050552004648,65.3939954587503,60.6079501169135,75.8410145012623,3888,2840,1275,9030,3,5
"long_cut =  8 ; prob =  0.49",56.6141498216409,88.083454633673,11.916545366327,75.6204089735954,64.7513812154696,59.6106294406711,75.6531438971408,3809,2919,1228,9077,3,5
"long_cut =  8 ; prob =  0.5",55.7223543400713,88.4910237748666,11.5089762251334,75.96757852077,64.2887764726057,58.8595472100983,75.5474666823226,3749,2979,1186,9119,3,5
"long_cut =  8 ; prob =  0.51",54.7116527942925,89.0053372149442,10.9946627850558,76.4644786040715,63.7844394385722,58.0123557965076,75.4594023366406,3681,3047,1133,9172,3,5
"long_cut =  8 ; prob =  0.52",53.5671819262782,89.5584667637069,10.4415332362931,77.008547008547,63.1837307152875,57.0397569004811,75.3419832090648,3604,3124,1076,9229,3,5
"long_cut =  8 ; prob =  0.53",52.4970273483948,90.0630761766133,9.9369238233867,77.5241439859526,62.6019142148174,56.1205033685013,75.2245640814889,3532,3196,1024,9281,3,5
"long_cut =  8 ; prob =  0.54",51.4417360285375,90.5773896166909,9.42261038330907,78.091155234657,62.0250896057348,55.2099285349668,75.1188868666706,3461,3267,971,9334,3,5
"long_cut =  8 ; prob =  0.55",50.2972651605232,91.0043668122271,8.99563318777292,78.4968684759917,61.309901259172,54.190820869231,74.9251453061704,3384,3344,927,9378,3,5
"long_cut =  8 ; prob =  0.56",49.1230677764566,91.4895681707909,8.51043182920912,79.0291726446676,60.5866177818515,53.1453013443108,74.7548875711853,3305,3423,877,9428,3,5
"long_cut =  8 ; prob =  0.57",48.2609988109394,91.9068413391557,8.09315866084425,79.5638323940211,60.0795633268572,52.3827961152518,74.6668232255034,3247,3481,834,9471,3,5
"long_cut =  8 ; prob =  0.58",47.1313912009512,92.2561863173217,7.74381368267831,79.8941798941799,59.287650743199,51.3422492794923,74.4319849703517,3171,3557,798,9507,3,5
"long_cut =  8 ; prob =  0.59",45.986920332937,92.5861232411451,7.41387675885492,80.1969932607569,58.4545626298885,50.2762430939227,74.1795338460635,3094,3634,764,9541,3,5
"long_cut =  8 ; prob =  0.6",45.0059453032105,92.8869480834546,7.11305191654537,80.510502525924,57.7366765182572,49.3593714341603,73.9740503728057,3028,3700,733,9572,3,5
"long_cut =  8 ; prob =  0.61",43.9209274673008,93.0713245997089,6.92867540029112,80.539656582175,56.8433201885159,48.3143128086067,73.6570187283508,2955,3773,714,9591,3,5
"long_cut =  8 ; prob =  0.62",43.1331747919144,93.4206695778748,6.57933042212519,81.0614525139665,56.3057819169577,47.5862521317067,73.5572124699113,2902,3826,678,9627,3,5
"long_cut =  8 ; prob =  0.63",42.2265160523187,93.6147501213003,6.38524987869966,81.1946270362961,55.5588149017307,46.7100720134162,73.3165032583808,2841,3887,658,9647,3,5
"long_cut =  8 ; prob =  0.64",41.2901307966706,93.9349830179524,6.06501698204756,81.6338524831031,54.841575362748,45.8189015338941,73.140374567017,2778,3950,625,9680,3,5
"long_cut =  8 ; prob =  0.65",40.5469678953627,94.2746239689471,5.72537603105289,82.2182037371911,54.310173203265,45.1207409857757,73.0523102213351,2728,4000,590,9715,3,5
"long_cut =  8 ; prob =  0.66",39.3876337693222,94.5075206210577,5.49247937894226,82.4004975124378,53.2984714400644,43.9790228359002,72.7352785768802,2650,4078,566,9739,3,5
"long_cut =  8 ; prob =  0.67",38.3917954815696,94.7695293546822,5.23047064531781,82.7354260089686,52.4467005076142,43.0012652327362,72.5004403217284,2583,4145,539,9766,3,5
"long_cut =  8 ; prob =  0.68",37.5148632580262,95.0121300339641,4.98786996603591,83.080974325214,51.6895351218513,42.1368948247078,72.3008278048494,2524,4204,514,9791,3,5
"long_cut =  8 ; prob =  0.69",36.5338882282996,95.2062105773896,4.79378942261038,83.2655826558265,50.7851239669421,41.1532279667828,72.0307638114249,2458,4270,494,9811,3,5
"long_cut =  8 ; prob =  0.7",35.5083234244946,95.3517709849588,4.64822901504124,83.2984658298466,49.791579824927,40.1108126259234,71.71373216697,2389,4339,479,9826,3,5
"long_cut =  8 ; prob =  0.71",34.4827586206897,95.5167394468704,4.48326055312955,83.3932422717469,48.7907465825447,39.0651310028962,71.4084424352727,2320,4408,462,9843,3,5
"long_cut =  8 ; prob =  0.72",33.6355529131986,95.7399320718098,4.2600679281902,83.7527757216876,47.9957582184518,38.2082798676302,71.2088299183937,2263,4465,439,9866,3,5
"long_cut =  8 ; prob =  0.73",32.7586206896552,95.8951965065502,4.10480349344978,83.8979824895318,47.1191876002138,37.3066115982261,70.9563787941056,2204,4524,423,9882,3,5
