"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.63",0.852272727272727,99.9708420807091,0.0291579192908786,37.5,1.66666666666667,1.0593220338983,97.9771428571429,3,349,5,17143,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.64",0.852272727272727,99.9708420807091,0.0291579192908786,37.5,1.66666666666667,1.0593220338983,97.9771428571429,3,349,5,17143,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.65",0.852272727272727,99.9708420807091,0.0291579192908786,37.5,1.66666666666667,1.0593220338983,97.9771428571429,3,349,5,17143,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.66",0.852272727272727,99.9708420807091,0.0291579192908786,37.5,1.66666666666667,1.0593220338983,97.9771428571429,3,349,5,17143,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.67",0.852272727272727,99.9708420807091,0.0291579192908786,37.5,1.66666666666667,1.0593220338983,97.9771428571429,3,349,5,17143,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.68",0.852272727272727,99.9766736645673,0.0233263354327051,42.8571428571429,1.67130919220056,1.06007067137809,97.9828571428571,3,349,4,17144,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.69",0.852272727272727,99.9766736645673,0.0233263354327051,42.8571428571429,1.67130919220056,1.06007067137809,97.9828571428571,3,349,4,17144,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.7",0.852272727272727,99.9825052484255,0.0174947515745316,50,1.67597765363128,1.06082036775106,97.9885714285714,3,349,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.71",0.852272727272727,99.9825052484255,0.0174947515745316,50,1.67597765363128,1.06082036775106,97.9885714285714,3,349,3,17145,2,1,6,4120,"spender"
"long_cut =  6 ; prob =  0.72",0.852272727272727,99.9825052484255,0.0174947515745316,50,1.67597765363128,1.06082036775106,97.9885714285714,3,349,3,17145,2,1,6,4120,"spender"
