"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,4.83460559796438,9.22330097087379,20.2558635394456,4.83460559796438,304,0,5984,0,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.62",7.89473684210526,99.7326203208556,0.267379679144386,60,13.953488372093,9.55414012738853,95.29262086514,24,280,16,5968,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.63",7.23684210526316,99.7326203208556,0.267379679144386,57.8947368421053,12.8654970760234,8.7719298245614,95.2608142493639,22,282,16,5968,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.64",7.23684210526316,99.7326203208556,0.267379679144386,57.8947368421053,12.8654970760234,8.7719298245614,95.2608142493639,22,282,16,5968,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.65",7.23684210526316,99.7660427807487,0.233957219251335,61.1111111111111,12.9411764705882,8.78594249201278,95.29262086514,22,282,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.66",7.23684210526316,99.7660427807487,0.233957219251335,61.1111111111111,12.9411764705882,8.78594249201278,95.29262086514,22,282,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.67",7.23684210526316,99.7660427807487,0.233957219251335,61.1111111111111,12.9411764705882,8.78594249201278,95.29262086514,22,282,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.68",6.90789473684211,99.7660427807487,0.233957219251335,60,12.3893805309735,8.39328537170264,95.2767175572519,21,283,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.69",6.90789473684211,99.7660427807487,0.233957219251335,60,12.3893805309735,8.39328537170264,95.2767175572519,21,283,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.7",6.90789473684211,99.7660427807487,0.233957219251335,60,12.3893805309735,8.39328537170264,95.2767175572519,21,283,14,5970,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.71",6.90789473684211,99.7827540106952,0.217245989304815,61.7647058823529,12.4260355029586,8.4,95.29262086514,21,283,13,5971,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.72",6.90789473684211,99.7827540106952,0.217245989304815,61.7647058823529,12.4260355029586,8.4,95.29262086514,21,283,13,5971,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.73",6.90789473684211,99.7827540106952,0.217245989304815,61.7647058823529,12.4260355029586,8.4,95.29262086514,21,283,13,5971,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.74",6.57894736842105,99.8161764705882,0.183823529411764,64.5161290322581,11.9402985074627,8.01924619085806,95.308524173028,20,284,11,5973,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.75",6.57894736842105,99.8495989304813,0.150401069518713,68.9655172413793,12.012012012012,8.03212851405623,95.3403307888041,20,284,9,5975,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.76",6.57894736842105,99.8495989304813,0.150401069518713,68.9655172413793,12.012012012012,8.03212851405623,95.3403307888041,20,284,9,5975,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.77",6.57894736842105,99.8663101604278,0.133689839572193,71.4285714285714,12.0481927710843,8.03858520900322,95.3562340966921,20,284,8,5976,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.78",6.57894736842105,99.8663101604278,0.133689839572193,71.4285714285714,12.0481927710843,8.03858520900322,95.3562340966921,20,284,8,5976,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.79",5.92105263157895,99.8663101604278,0.133689839572193,69.2307692307692,10.9090909090909,7.2463768115942,95.324427480916,18,286,8,5976,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.8",5.92105263157895,99.9331550802139,0.066844919786091,81.8181818181818,11.0429447852761,7.26978998384491,95.3880407124682,18,286,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.81",5.92105263157895,99.9331550802139,0.066844919786091,81.8181818181818,11.0429447852761,7.26978998384491,95.3880407124682,18,286,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.82",5.92105263157895,99.9331550802139,0.066844919786091,81.8181818181818,11.0429447852761,7.26978998384491,95.3880407124682,18,286,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.83",5.92105263157895,99.9331550802139,0.066844919786091,81.8181818181818,11.0429447852761,7.26978998384491,95.3880407124682,18,286,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.84",5.59210526315789,99.9331550802139,0.066844919786091,80.9523809523809,10.4615384615385,6.8714632174616,95.3721374045801,17,287,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.85",5.59210526315789,99.9331550802139,0.066844919786091,80.9523809523809,10.4615384615385,6.8714632174616,95.3721374045801,17,287,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.86",5.59210526315789,99.9331550802139,0.066844919786091,80.9523809523809,10.4615384615385,6.8714632174616,95.3721374045801,17,287,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.87",5.59210526315789,99.9331550802139,0.066844919786091,80.9523809523809,10.4615384615385,6.8714632174616,95.3721374045801,17,287,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.88",4.93421052631579,99.9331550802139,0.066844919786091,78.9473684210526,9.28792569659443,6.07287449392713,95.3403307888041,15,289,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.89",4.27631578947368,99.9331550802139,0.066844919786091,76.4705882352941,8.09968847352025,5.27169505271695,95.308524173028,13,291,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.9",4.27631578947368,99.9331550802139,0.066844919786091,76.4705882352941,8.09968847352025,5.27169505271695,95.308524173028,13,291,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.91",2.96052631578947,99.9331550802139,0.066844919786091,69.2307692307692,5.6782334384858,3.66151342554923,95.2449109414758,9,295,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.92",2.96052631578947,99.9331550802139,0.066844919786091,69.2307692307692,5.6782334384858,3.66151342554923,95.2449109414758,9,295,4,5980,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.93",2.96052631578947,99.966577540107,0.033422459893051,81.8181818181818,5.71428571428571,3.66748166259169,95.2767175572519,9,295,2,5982,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.94",2.96052631578947,99.966577540107,0.033422459893051,81.8181818181818,5.71428571428571,3.66748166259169,95.2767175572519,9,295,2,5982,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.95",2.96052631578947,99.966577540107,0.033422459893051,81.8181818181818,5.71428571428571,3.66748166259169,95.2767175572519,9,295,2,5982,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.96",2.63157894736842,99.966577540107,0.033422459893051,80,5.09554140127389,3.2626427406199,95.2608142493639,8,296,2,5982,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.97",2.30263157894737,99.966577540107,0.033422459893051,77.7777777777778,4.47284345047923,2.85714285714286,95.2449109414758,7,297,2,5982,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.98",2.30263157894737,99.9832887700535,0.01671122994652,87.5,4.48717948717949,2.85947712418301,95.2608142493639,7,297,1,5983,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  0.99",1.64473684210526,99.9832887700535,0.01671122994652,83.3333333333333,3.2258064516129,2.04582651391162,95.2290076335878,5,299,1,5983,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,95.1653944020356,0,304,0,5984,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  random_rate",3.94736842105263,0.942847593582888,5.71524064171123,3.38983050847458,3.64741641337386,209.554140127389,89.9173027989822,12,292,342,5642,2,1,6,2187,"spender"
"long_cut =  6 ; prob =  random_50",50,0.490307486631016,50.9692513368984,4.74703310430981,8.67084997147747,396.785875961974,49.0776081424936,152,152,3050,2934,2,1,6,2187,"spender"
